FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
NGW_W3_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency=1.0_F_CI_NamedEntity_1_ElementProperty_mentionType=priceWithoutCurrency=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@038141d1376200adf1430d793ca03bda,I-total_amount,-0.0853
F_PR_0_3_0_special_char=.,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@08da2c68c7240921a5ba223e196c039d,I-total_amount,0.0821
F_FL_0_5_4_CI_NamedEntity_0_ElementProperty_mentionType=invoice_date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,I-total_amount,-0.0803
F_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=invoice_date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,I-total_amount,-0.0757
"F_FL_0_3_0_special_char=,",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@8e6f1ce5f0f7d2251f7e30af782b0029,I-total_amount,-0.0654
F_PR_0_3_2_special_char=.,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@08da2c68c7240921a5ba223e196c039d,I-total_amount,0.0647
F_PR_0_3_1_F_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,I-total_amount,-0.0614
F_PR_0_3_2_F_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,I-total_amount,-0.0597
"F_PR_0_3_0_special_char=,",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@08da2c68c7240921a5ba223e196c039d,I-total_amount,-0.0597
F_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,I-total_amount,-0.0585
CCNTLt,c.w.n.u.f.cell.columnFEs.CellColumnNumToLastFE@fa66254d2b6d16deeb1452bf075b7855,I-total_amount,-0.0545
F_PR_0_3_1_SmlKwrds_8_0_invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.SimilarityToKeywordsFE@384da138e8a5ec8cfbcb0b82f53a4990,I-total_amount,-0.0543
F_CI_Line_0_PR_0_2_0_KwrdInAnn_tota_Line,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.FocusElementKeywordsFE@37614ce76e5608f34b29c7152ded44a5,I-total_amount,-0.0531
F_CI_Line_0_PR_0_2_0_KwrdInAnn_total_Line,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.FocusElementKeywordsFE@37614ce76e5608f34b29c7152ded44a5,I-total_amount,-0.0531
PNnECh_1=£,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@cbd622ef0ba3cde30d7b8e5d4af8e0d7,I-total_amount,-0.0519
tokenOcr_LEFT_0,c.w.nlp.uima.fe.onlinemodel.LineTokenOcrFE@a3562b62691b58b9e928f1a7075a72ab,I-total_amount,0.0508
F_PR_0_3_1_special_char=.,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@08da2c68c7240921a5ba223e196c039d,I-total_amount,0.0468
SLKM_PLayoutBlock_$,c.w.v.s.n.c.f.PreviousElementSameLineKeywordsMatchFE@789f9ccfd447d4299ecc9990be01e213,I-total_amount,-0.0438
F_FL_0_5_0_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,I-total_amount,-0.0435
F_FL_0_3_0_F_CI_NamedEntity_1_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@035b83bbf43e648e42419bd844d84286,I-total_amount,-0.0435
