FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
NGW_W2_PR_0_3_0_special_char=.=1.0_special_char=.=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@fd278929f08491bc4e25e99fb8dac064,B-total_amount,0.1757
F_FL_0_3_2_special_char=.,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@8e6f1ce5f0f7d2251f7e30af782b0029,B-total_amount,-0.1714
special_char=.,c.w.nlp.uima.fe.token.SpecialCharFE@6b459f5451e4fe06fd4e40ac8aa4833d,B-total_amount,0.1711
F_FL_0_5_3_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,B-total_amount,-0.1681
NGW_W2_PR_0_3_1_special_char=.=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@fd278929f08491bc4e25e99fb8dac064,B-total_amount,-0.1647
F_FL_0_3_2_F_CI_NamedEntity_0_ElementProperty_mentionType=companySuffix,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@035b83bbf43e648e42419bd844d84286,B-total_amount,0.1623
F_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=price,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-total_amount,0.1604
IsDigitGroupInteger,c.w.n.uima.fe.token.IsDigitGroupIntegerFE@026d56d77aa00f31d44b482e30730655,B-total_amount,0.1603
F_PR_0_3_1_F_CI_NamedEntity_0_ElementProperty_mentionType=price,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-total_amount,-0.1597
NGW_W2_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=price=1.0_F_CI_NamedEntity_1_ElementProperty_mentionType=price=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@2757c514413c1cbb64a344f8771e47c0,B-total_amount,-0.1534
last_cell_in_table,c.w.a.f.t.IsLastCellInTableFeatureExtractor@4b84aae0bb790812fa4388a0f1c838eb,B-total_amount,0.1527
NERCCper_price,c.w.n.u.f.c.columnFEs.NerCountPercentageInColumnFE@32c339d3c895dd1b1c378fcd95d23061,B-total_amount,-0.1523
F_PR_0_3_0_F_CI_NamedEntity_1_ElementProperty_mentionType=priceWithoutCurrency,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-total_amount,-0.1467
NGW_W3_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name=1.0_F_CI_NamedEntity_1_ElementProperty_mentionType=supplier_name=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@038141d1376200adf1430d793ca03bda,B-total_amount,-0.1429
F_CI_Line_0_FL_0_2_1_KwrdInAnn_$_Line,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.FocusElementKeywordsFE@90b22015595da897cb68f0fcb91f50fd,B-total_amount,-0.1417
F_PR_0_3_2_F_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-total_amount,-0.1417
NGW_W2_PR_0_3_1_F_CI_NamedEntity_0_ElementProperty_mentionType=price=1.0_F_CI_NamedEntity_1_ElementProperty_mentionType=price=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@2757c514413c1cbb64a344f8771e47c0,B-total_amount,0.1377
F_PR_0_3_2_F_CI_NamedEntity_0_ElementProperty_mentionType=invoiceTaxAmountMarkerWords,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-total_amount,0.1365
F_CI_Line_0_LNR_2_0_KwrdInAnn_invoice_Line,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.FocusElementKeywordsFE@8a1c521f8f900bed9d0fbda9408203cc,B-total_amount,0.1349
"F_FL_0_3_0_special_char=,",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@8e6f1ce5f0f7d2251f7e30af782b0029,B-total_amount,-0.1332
