FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
posIn_Token_LayoutBlock_2,c.w.v.s.nlp.component.fe.PositionInCoveringFE@89aaa76fc4fbae2aa21f25bd9ca3c5a1,E-total_amount,0.1398
F_CI_Cell_0_F_C_NamedEntity_2_ElementProperty_mentionType=priceWithoutCurrency,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@e9bbf742b1786ec6956c8d4329357240,E-total_amount,0.1369
F_FL_0_5_3_CI_NamedEntity_1_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,E-total_amount,-0.1358
F_FL_0_5_3_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,E-total_amount,-0.1357
F_FL_0_5_4_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,E-total_amount,0.1316
F_FL_0_5_4_CI_NamedEntity_1_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,E-total_amount,0.1316
F_PR_0_3_0_special_char=.,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@08da2c68c7240921a5ba223e196c039d,E-total_amount,0.1307
F_FL_0_3_2_special_char=.,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@8e6f1ce5f0f7d2251f7e30af782b0029,E-total_amount,0.1265
IsLastInFocus_Token_Line,c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@d9fa09edfcd1b6bf5a8e7b8a6399c0f4,E-total_amount,-0.1264
CellRowNumToLast,c.w.n.uima.fe.cell.rowFEs.CellRowNumToLastFE@85de53c2f36034b0c5836996490d9801,E-total_amount,-0.1254
last_cell_in_table,c.w.a.f.t.IsLastCellInTableFeatureExtractor@4b84aae0bb790812fa4388a0f1c838eb,E-total_amount,0.1204
E-NER_priceWithoutCurrency,c.w.nlp.uima.fe.token.IsEndOfNamedEntityFE@5a4278d197b3e3d68cee0520f9545c4e,E-total_amount,-0.1173
F_PR_0_3_2_F_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,E-total_amount,-0.1154
F_PR_0_3_2_F_CI_NamedEntity_1_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,E-total_amount,-0.1154
tokenOcr_LEFT_1=total,c.w.nlp.uima.fe.onlinemodel.LineTokenOcrFE@a3562b62691b58b9e928f1a7075a72ab,E-total_amount,0.1152
F_PR_0_3_1_F_CI_NamedEntity_0_ElementProperty_mentionType=price,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,E-total_amount,0.1145
F_CI_Line_0_FL_0_2_1_KwrdInAnn_$_Line,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.FocusElementKeywordsFE@90b22015595da897cb68f0fcb91f50fd,E-total_amount,-0.1136
NGW_W3_PR_0_3_0_F_CI_NamedEntity_1_ElementProperty_mentionType=priceWithoutCurrency=1.0_F_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency=1.0_F_CI_NamedEntity_0_ElementProperty_mentionType=priceWithoutCurrency=1.0_F_CI_NamedEntity_1_ElementProperty_mentionType=priceWithoutCurrency=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@038141d1376200adf1430d793ca03bda,E-total_amount,0.1133
NERCCper_priceWithoutCurrency,c.w.n.u.f.c.columnFEs.NerCountPercentageInColumnFE@32c339d3c895dd1b1c378fcd95d23061,E-total_amount,-0.1126
