CHAIN,CORRECT,TOTAL,ACCURACY
CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->DecimalNumberFormatNormalizer->AmountFormatNormalizer,87,94,0.925531914893617
CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer->DecimalNumberFormatNormalizer,87,94,0.925531914893617
AmountFormatNormalizer->CurrencyRemoveNormalizer->DecimalNumberFormatNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->DecimalNumberFormatNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->DecimalNumberFormatNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->DecimalNumberFormatNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->DictionaryReplacementNormalizer->DecimalNumberFormatNormalizer->CurrencyRemoveNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->DecimalNumberFormatNormalizer,86,94,0.9148936170212766
DecimalNumberFormatNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
DecimalNumberFormatNormalizer->AmountFormatNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer,86,94,0.9148936170212766
DecimalNumberFormatNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
DecimalNumberFormatNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer,87,94,0.925531914893617
DecimalNumberFormatNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer,87,94,0.925531914893617
DecimalNumberFormatNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->AmountFormatNormalizer->DecimalNumberFormatNormalizer->CurrencyRemoveNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer->DecimalNumberFormatNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->DecimalNumberFormatNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->DecimalNumberFormatNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->DecimalNumberFormatNormalizer->AmountFormatNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer->DecimalNumberFormatNormalizer,87,94,0.925531914893617
CurrencyRemoveNormalizer->AmountFormatNormalizer->WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
CurrencyRemoveNormalizer->AmountFormatNormalizer->DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer,86,94,0.9148936170212766
CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer->AmountFormatNormalizer->DictionaryReplacementNormalizer,83,94,0.8829787234042553
