CHAIN,CORRECT,TOTAL,ACCURACY
UpperCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,4,89,0.0449438202247191
PunctuationRemoveNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,4,89,0.0449438202247191
PunctuationRemoveNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,4,89,0.0449438202247191
WhitespaceNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,4,89,0.0449438202247191
WhitespaceNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,4,89,0.0449438202247191
LowerCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,89,0.0
LowerCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,89,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,89,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,89,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,89,0.0
WhitespaceNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,89,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,44,89,0.4943820224719101
CapitalizeNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,44,89,0.4943820224719101
PunctuationRemoveNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,44,89,0.4943820224719101
PunctuationRemoveNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,44,89,0.4943820224719101
WhitespaceNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,44,89,0.4943820224719101
WhitespaceNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,44,89,0.4943820224719101
MapDocumentTextToValueNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,6,89,0.06741573033707865
MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,6,89,0.06741573033707865
UpperCaseNormalizer->MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer,87,89,0.9775280898876404
UpperCaseNormalizer->DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->UpperCaseNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer->UpperCaseNormalizer,6,89,0.06741573033707865
MapDocumentTextToValueNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,0,89,0.0
MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,0,89,0.0
LowerCaseNormalizer->MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer,87,89,0.9775280898876404
LowerCaseNormalizer->DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->LowerCaseNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer->LowerCaseNormalizer,0,89,0.0
UpperCaseNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,0,89,0.0
UpperCaseNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,0,89,0.0
LowerCaseNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,5,89,0.056179775280898875
LowerCaseNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,5,89,0.056179775280898875
DictionaryReplacementNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,5,89,0.056179775280898875
DictionaryReplacementNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,89,0.0
MapDocumentTextToValueNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,71,89,0.797752808988764
MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,71,89,0.797752808988764
CapitalizeNormalizer->MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer,87,89,0.9775280898876404
CapitalizeNormalizer->DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->CapitalizeNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer,71,89,0.797752808988764
UpperCaseNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,5,89,0.056179775280898875
UpperCaseNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,5,89,0.056179775280898875
CapitalizeNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,5,89,0.056179775280898875
CapitalizeNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,5,89,0.056179775280898875
DictionaryReplacementNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,5,89,0.056179775280898875
DictionaryReplacementNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,5,89,0.056179775280898875
LowerCaseNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,37,89,0.4157303370786517
LowerCaseNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,37,89,0.4157303370786517
CapitalizeNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,0,89,0.0
CapitalizeNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,0,89,0.0
DictionaryReplacementNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,89,0.0
DictionaryReplacementNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,37,89,0.4157303370786517
MapDocumentTextToValueNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,51,89,0.5730337078651685
MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,51,89,0.5730337078651685
PunctuationRemoveNormalizer->MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer,85,89,0.9550561797752809
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer,85,89,0.9550561797752809
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->MapDocumentTextToValueNormalizer,85,89,0.9550561797752809
DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer->PunctuationRemoveNormalizer,51,89,0.5730337078651685
UpperCaseNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,4,89,0.0449438202247191
UpperCaseNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,4,89,0.0449438202247191
PunctuationRemoveNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,4,89,0.0449438202247191
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,4,89,0.0449438202247191
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,4,89,0.0449438202247191
DictionaryReplacementNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,4,89,0.0449438202247191
LowerCaseNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,0,89,0.0
LowerCaseNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,0,89,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,0,89,0.0
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,0,89,0.0
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,89,0.0
DictionaryReplacementNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,89,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,44,89,0.4943820224719101
CapitalizeNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,44,89,0.4943820224719101
PunctuationRemoveNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,44,89,0.4943820224719101
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,44,89,0.4943820224719101
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,44,89,0.4943820224719101
DictionaryReplacementNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,44,89,0.4943820224719101
MapDocumentTextToValueNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,87,89,0.9775280898876404
MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,87,89,0.9775280898876404
WhitespaceNormalizer->MapDocumentTextToValueNormalizer->DictionaryReplacementNormalizer,87,89,0.9775280898876404
WhitespaceNormalizer->DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->WhitespaceNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
DictionaryReplacementNormalizer->MapDocumentTextToValueNormalizer->WhitespaceNormalizer,87,89,0.9775280898876404
UpperCaseNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,5,89,0.056179775280898875
UpperCaseNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,5,89,0.056179775280898875
WhitespaceNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,5,89,0.056179775280898875
WhitespaceNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,5,89,0.056179775280898875
DictionaryReplacementNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,5,89,0.056179775280898875
DictionaryReplacementNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,5,89,0.056179775280898875
LowerCaseNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,0,89,0.0
LowerCaseNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,0,89,0.0
WhitespaceNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,0,89,0.0
WhitespaceNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,0,89,0.0
DictionaryReplacementNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,89,0.0
DictionaryReplacementNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,89,0.0
CapitalizeNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,65,89,0.7303370786516854
CapitalizeNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,65,89,0.7303370786516854
WhitespaceNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,65,89,0.7303370786516854
WhitespaceNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,65,89,0.7303370786516854
DictionaryReplacementNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,65,89,0.7303370786516854
DictionaryReplacementNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,65,89,0.7303370786516854
PunctuationRemoveNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,48,89,0.5393258426966292
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,48,89,0.5393258426966292
WhitespaceNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,48,89,0.5393258426966292
WhitespaceNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,48,89,0.5393258426966292
DictionaryReplacementNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,48,89,0.5393258426966292
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,48,89,0.5393258426966292
MapDocumentTextToValueNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,38,89,0.42696629213483145
MapDocumentTextToValueNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,89,0.0
MapDocumentTextToValueNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,6,89,0.06741573033707865
MapDocumentTextToValueNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,6,89,0.06741573033707865
MapDocumentTextToValueNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,6,89,0.06741573033707865
MapDocumentTextToValueNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,89,0.0
UpperCaseNormalizer->MapDocumentTextToValueNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,38,89,0.42696629213483145
UpperCaseNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,89,0.0
UpperCaseNormalizer->LowerCaseNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer,71,89,0.797752808988764
UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
UpperCaseNormalizer->CapitalizeNormalizer->MapDocumentTextToValueNormalizer->LowerCaseNormalizer,0,89,0.0
LowerCaseNormalizer->UpperCaseNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer,71,89,0.797752808988764
LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->MapDocumentTextToValueNormalizer,87,89,0.9775280898876404
LowerCaseNormalizer->MapDocumentTextToValueNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,6,89,0.06741573033707865
LowerCaseNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,6,89,0.06741573033707865
