FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
IsLstCapTokenInCovering_Line,c.w.n.u.f.t.IsLastCapitalizedTokenInCoveringFE@8b678e47682fe1b21f1ba14aab837d43,E-invoice_number,0.1808
F_PR_0_3_0_ALC_AutoMLToken=11,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,E-invoice_number,-0.1774
F_PR_0_3_2_ALC_AutoMLToken=1,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,E-invoice_number,0.1750
F_CI_Line_0_LNL_2_0_ALC_AutoMLLine=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@564edfe7d3e09967de9e1f01a003f317,E-invoice_number,-0.1734
XxN=x,c.w.vds.nlp.uima.fe.token.CharPatternXxNFE@b5e81e3c9768332c44f2236f58fae1c1,E-invoice_number,-0.1695
CAARIPG_1,c.w.n.u.f.c.tokenFEs.ElementValueRepeatedInPageFE@dfe7aebd98f48d04bbb6e11204748bed,E-invoice_number,-0.1679
pageNumber_0,c.w.nlp.uima.fe.onlinemodel.PageNumberFE@a5f664891dbaefad0b92e25676237a7a,E-invoice_number,-0.1528
F_FL_0_5_4_CI_NamedEntity_0_ElementProperty_mentionType=invoice_date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,E-invoice_number,-0.1496
XxN=N_N,c.w.vds.nlp.uima.fe.token.CharPatternXxNFE@b5e81e3c9768332c44f2236f58fae1c1,E-invoice_number,0.1440
AbbrCll,c.w.n.u.f.c.typeFEs.CellTypeAbbreviationOnlyFE@132a4c6cfe5f06254e34a44aa3384aae,E-invoice_number,-0.1400
FstAdjCapChars=C,c.w.n.u.fe.token.FirstAdjacentCapitalCharsFE@de717057e4d3736189b11ff40196ef5d,E-invoice_number,0.1383
"F_FL_0_3_1_special_char=,",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@8e6f1ce5f0f7d2251f7e30af782b0029,E-invoice_number,-0.1357
tokenOcr_RIGHT_0,c.w.nlp.uima.fe.onlinemodel.LineTokenOcrFE@77cafaa04e1418d241a1b3b21da37b1e,E-invoice_number,-0.1330
PNnECh_1=.,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@cbd622ef0ba3cde30d7b8e5d4af8e0d7,E-invoice_number,-0.1327
X1xN3=N2,c.w.v.nlp.uima.fe.token.CharPatternX1xN3FE@f578320dc258065cfbe8f395bf853565,E-invoice_number,-0.1277
XxN=_,c.w.vds.nlp.uima.fe.token.CharPatternXxNFE@b5e81e3c9768332c44f2236f58fae1c1,E-invoice_number,-0.1260
F_FL_0_3_2_ALC_AutoMLToken=11,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,E-invoice_number,-0.1258
IsLastInFocus_Token_Line,c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@d9fa09edfcd1b6bf5a8e7b8a6399c0f4,E-invoice_number,-0.1231
