FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
NGW_W3_PR_0_3_0_special_char=-=1.0_special_char=-=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@1d57c3c5651f0ef5f6e45481fd6320be,B-invoice_date,-0.1700
F_FL_0_3_2_special_char=-,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@8e6f1ce5f0f7d2251f7e30af782b0029,B-invoice_date,0.1657
F_CI_Line_0_LNL_2_1_F_C_NamedEntity_1_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@0a85b1d636fa39979776d208c36ff1ac,B-invoice_date,0.1645
F_FL_0_5_0_CI_NamedEntity_0_ElementProperty_mentionType=date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,B-invoice_date,0.1638
DisToNer_supplier_name,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,B-invoice_date,-0.1631
F_CI_Line_0_FL_0_2_1_F_C_NamedEntity_0_ElementProperty_mentionType=zipcode,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@c2a64d8c6b9d03c9d9fd61c3413e991b,B-invoice_date,-0.1620
DisToNer_month,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,B-invoice_date,-0.1617
F_PR_0_3_0_F_CI_NamedEntity_1_ElementProperty_mentionType=date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-invoice_date,-0.1616
invoice_date_match_table_row_header,c.w.a.f.t.MatchFullColumnOrRowWithSpecifiedHeaderFeatureExtractor@c077578c7c5b652be6eeb8153469b07c,B-invoice_date,0.1565
DisToNer_year,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,B-invoice_date,-0.1539
F_CI_Line_0_LNL_2_0_KwrdInAnn_date_Line,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.n.component.fe.FocusElementKeywordsFE@81b97ac50c75649c7ea9f3d97116cdd8,B-invoice_date,0.1508
F_PR_0_3_0_ALC_AutoMLToken=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-invoice_date,0.1412
F_FL_0_5_2_CI_NamedEntity_1_ElementProperty_mentionType=zipcode,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,B-invoice_date,-0.1411
DisToNer_date,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,B-invoice_date,-0.1407
FNF_year_LayoutBlock,c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@55f668c89403ee9394e329e6b571b957,B-invoice_date,-0.1405
SVInNer_date,c.w.n.uima.fe.token.StringValueInNerTypeFE@f05a37d59dc044e91655a6fd33985f72,B-invoice_date,-0.1380
F_CI_Line_0_F_C_NamedEntity_2_ElementProperty_mentionType=date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@be2f3084508d2c50c92f6e56e59f6fd3,B-invoice_date,0.1363
F_PR_0_3_1_ALC_AutoMLToken=date,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-invoice_date,-0.1317
