SCORE,ACCURACY,EXTRACTED,GOLD,CORRECT
0.762892,0.0,212,328,0
0.762625,0.0,213,328,0
0.761674,0.0,214,328,0
0.757518,0.0,215,328,0
0.756424,0.0,216,328,0
0.755837,0.0,217,328,0
0.754477,0.0,218,328,0
0.753199,0.0,219,328,0
0.751338,0.0,220,328,0
0.750748,0.0,221,328,0
0.749686,0.0,222,328,0
0.749203,0.0,223,328,0
0.748519,0.0,224,328,0
0.747653,0.0,225,328,0
0.746934,0.0,226,328,0
0.746602,0.004405286343612335,227,328,1
0.744835,0.0043859649122807015,228,328,1
0.740006,0.004366812227074236,229,328,1
0.737642,0.004347826086956522,230,328,1
0.734573,0.004329004329004329,231,328,1
0.733156,0.004310344827586207,232,328,1
0.732551,0.004291845493562232,233,328,1
0.732262,0.004273504273504274,234,328,1
0.730499,0.00425531914893617,235,328,1
0.730106,0.00423728813559322,236,328,1
0.727783,0.004219409282700422,237,328,1
0.72623,0.004201680672268907,238,328,1
0.723108,0.0041841004184100415,239,328,1
0.722846,0.004166666666666667,240,328,1
0.720322,0.004149377593360996,241,328,1
0.718133,0.004132231404958678,242,328,1
0.709229,0.00411522633744856,243,328,1
0.705806,0.004098360655737705,244,328,1
0.704571,0.004081632653061225,245,328,1
0.702657,0.0040650406504065045,246,328,1
0.701876,0.004048582995951417,247,328,1
0.701486,0.004032258064516129,248,328,1
0.701179,0.004016064257028112,249,328,1
0.700934,0.004,250,328,1
0.700389,0.00398406374501992,251,328,1
0.698508,0.003968253968253968,252,328,1
0.69444,0.003952569169960474,253,328,1
0.691121,0.003937007874015748,254,328,1
0.690041,0.00392156862745098,255,328,1
0.676949,0.00390625,256,328,1
0.676859,0.0038910505836575876,257,328,1
0.675551,0.003875968992248062,258,328,1
0.672993,0.003861003861003861,259,328,1
0.672218,0.0038461538461538464,260,328,1
0.671422,0.0038314176245210726,261,328,1
0.666291,0.003816793893129771,262,328,1
0.659684,0.0038022813688212928,263,328,1
0.658461,0.003787878787878788,264,328,1
0.646979,0.0037735849056603774,265,328,1
0.643178,0.0037593984962406013,266,328,1
0.638339,0.003745318352059925,267,328,1
0.635348,0.0037313432835820895,268,328,1
0.634834,0.0037174721189591076,269,328,1
0.62893,0.003703703703703704,270,328,1
0.618945,0.0036900369003690036,271,328,1
0.617936,0.003676470588235294,272,328,1
0.616891,0.003663003663003663,273,328,1
0.614228,0.0036496350364963502,274,328,1
0.610136,0.0036363636363636364,275,328,1
0.605497,0.0036231884057971015,276,328,1
0.605349,0.0036101083032490976,277,328,1
0.601398,0.0035971223021582736,278,328,1
0.597125,0.0035842293906810036,279,328,1
0.593377,0.0035714285714285713,280,328,1
0.592175,0.0035587188612099642,281,328,1
0.588673,0.0035460992907801418,282,328,1
0.587783,0.0035335689045936395,283,328,1
0.587672,0.0035211267605633804,284,328,1
0.583639,0.0035087719298245615,285,328,1
0.582712,0.0034965034965034965,286,328,1
0.582367,0.003484320557491289,287,328,1
0.576288,0.003472222222222222,288,328,1
0.575509,0.0034602076124567475,289,328,1
0.573257,0.0034482758620689655,290,328,1
0.571667,0.003436426116838488,291,328,1
0.545487,0.003424657534246575,292,328,1
0.544513,0.0034129692832764505,293,328,1
0.539147,0.003401360544217687,294,328,1
0.534796,0.003389830508474576,295,328,1
0.527251,0.0033783783783783786,296,328,1
0.520482,0.003367003367003367,297,328,1
0.518417,0.003355704697986577,298,328,1
0.515465,0.0033444816053511705,299,328,1
0.510048,0.0033333333333333335,300,328,1
0.508808,0.0033222591362126247,301,328,1
0.504629,0.0033112582781456954,302,328,1
0.501188,0.0033003300330033004,303,328,1
0.497435,0.003289473684210526,304,328,1
0.4899,0.003278688524590164,305,328,1
0.486053,0.003257328990228013,307,328,1
0.482558,0.003246753246753247,308,328,1
0.47482,0.003236245954692557,309,328,1
0.41753,0.0032258064516129032,310,328,1
0.415269,0.003215434083601286,311,328,1
0.389809,0.003205128205128205,312,328,1
0.0,0.003205128205128205,312,328,1
