SCORE,ACCURACY,EXTRACTED,GOLD,CORRECT
0.682892,0.927007299270073,274,356,254
0.679808,0.9272727272727272,275,356,255
0.675494,0.9239130434782609,276,356,255
0.671161,0.924187725631769,277,356,256
0.662738,0.920863309352518,278,356,256
0.662426,0.921146953405018,279,356,257
0.65972,0.9214285714285714,280,356,258
0.65403,0.9181494661921709,281,356,258
0.652883,0.9148936170212766,282,356,258
0.646246,0.9151943462897526,283,356,259
0.645728,0.9119718309859155,284,356,259
0.643031,0.9122807017543859,285,356,260
0.642132,0.9125874125874126,286,356,261
0.640341,0.9094076655052264,287,356,261
0.633547,0.9097222222222222,288,356,262
0.629932,0.9065743944636678,289,356,262
0.629749,0.903448275862069,290,356,262
0.6273,0.9003436426116839,291,356,262
0.618216,0.9006849315068494,292,356,263
0.609809,0.8976109215017065,293,356,263
0.603728,0.8979591836734694,294,356,264
0.602543,0.8983050847457628,295,356,265
0.599408,0.8952702702702703,296,356,265
0.592604,0.8956228956228957,297,356,266
0.58558,0.8959731543624161,298,356,267
0.582879,0.8963210702341137,299,356,268
0.578363,0.8966666666666666,300,356,269
0.573167,0.8980263157894737,304,356,273
0.569724,0.8950819672131147,305,356,273
0.569517,0.8954248366013072,306,356,274
0.562897,0.8957654723127035,307,356,275
0.562724,0.8928571428571429,308,356,275
0.553265,0.889967637540453,309,356,275
0.552495,0.8870967741935484,310,356,275
0.552035,0.887459807073955,311,356,276
0.547697,0.8846153846153846,312,356,276
0.545151,0.8817891373801917,313,356,276
0.54404,0.8821656050955414,314,356,277
0.542077,0.8793650793650793,315,356,277
0.530669,0.879746835443038,316,356,278
0.525985,0.8769716088328076,317,356,278
0.523337,0.8742138364779874,318,356,278
0.512866,0.8746081504702194,319,356,279
0.509982,0.871875,320,356,279
0.501615,0.8722741433021807,321,356,280
0.489289,0.8695652173913043,322,356,280
0.481944,0.8699690402476781,323,356,281
0.476048,0.8672839506172839,324,356,281
0.474686,0.8676923076923077,325,356,282
0.474305,0.8650306748466258,326,356,282
0.468211,0.8623853211009175,327,356,282
0.462097,0.8597560975609756,328,356,282
0.46098,0.8571428571428571,329,356,282
0.455402,0.8545454545454545,330,356,282
0.445612,0.8549848942598187,331,356,283
0.442697,0.8524096385542169,332,356,283
0.436023,0.8498498498498499,333,356,283
0.435759,0.8473053892215568,334,356,283
0.431723,0.844776119402985,335,356,283
0.429192,0.8422619047619048,336,356,283
0.423917,0.8427299703264095,337,356,284
0.422677,0.8431952662721893,338,356,285
0.4219,0.8436578171091446,339,356,286
0.392562,0.8411764705882353,340,356,286
0.356682,0.841642228739003,341,356,287
0.0,0.841642228739003,341,356,287
