CHAIN,CORRECT,TOTAL,ACCURACY
PunctuationRemoveNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,77,93,0.8279569892473119
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,77,93,0.8279569892473119
WhitespaceNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,77,93,0.8279569892473119
WhitespaceNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,77,93,0.8279569892473119
DictionaryReplacementNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,77,93,0.8279569892473119
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,77,93,0.8279569892473119
MapDocumentTextToValueNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,74,93,0.7956989247311828
MapDocumentTextToValueNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,72,93,0.7741935483870968
MapDocumentTextToValueNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,89,93,0.956989247311828
MapDocumentTextToValueNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,89,93,0.956989247311828
MapDocumentTextToValueNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,89,93,0.956989247311828
MapDocumentTextToValueNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,72,93,0.7741935483870968
UpperCaseNormalizer->MapDocumentTextToValueNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,74,93,0.7956989247311828
UpperCaseNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,72,93,0.7741935483870968
UpperCaseNormalizer->LowerCaseNormalizer->MapDocumentTextToValueNormalizer->CapitalizeNormalizer,91,93,0.978494623655914
UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->MapDocumentTextToValueNormalizer,91,93,0.978494623655914
UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->MapDocumentTextToValueNormalizer,91,93,0.978494623655914
